Account_Name,Account_Type,Debit,Credit
Salary Expense,Expense,192465,0
Electricity Expense,Expense,32290,0
Travel Expense,Expense,126096,0
Salary Expense,Expense,76669,0
Electricity Expense,Expense,101043,0
Office Expense,Expense,151397,0
Office Expense,Expense,238320,0
Salary Expense,Expense,263818,0
Rent Expense,Expense,255366,0
Salary Expense,Expense,251835,0
Electricity Expense,Expense,39249,0
Electricity Expense,Expense,257633,0
Office Expense,Expense,104719,0
Electricity Expense,Expense,292341,0
Electricity Expense,Expense,129129,0
Salary Expense,Expense,184561,0
Salary Expense,Expense,176676,0
Travel Expense,Expense,6941,0
Rent Expense,Expense,104016,0
Salary Expense,Expense,102387,0
Rent Expense,Expense,102598,0
Office Expense,Expense,13741,0
Office Expense,Expense,187627,0
Salary Expense,Expense,17067,0
Travel Expense,Expense,164676,0
Office Expense,Expense,210966,0
Software Expense,Expense,289486,0
Salary Expense,Expense,30743,0
Electricity Expense,Expense,125672,0
Office Expense,Expense,17130,0
Salary Expense,Expense,278046,0
Office Expense,Expense,22705,0
Travel Expense,Expense,79768,0
Rent Expense,Expense,294154,0
Office Expense,Expense,122127,0
Office Expense,Expense,253736,0
Office Expense,Expense,66144,0
Rent Expense,Expense,10652,0
Software Expense,Expense,195762,0
Rent Expense,Expense,175026,0
Office Expense,Expense,201206,0
Travel Expense,Expense,210937,0
Rent Expense,Expense,78991,0
Electricity Expense,Expense,98949,0
Rent Expense,Expense,227044,0
Rent Expense,Expense,179980,0
Travel Expense,Expense,75280,0
Rent Expense,Expense,26949,0
Software Expense,Expense,128597,0
Rent Expense,Expense,40709,0
Rent Expense,Expense,26931,0
Travel Expense,Expense,99478,0
Software Expense,Expense,112865,0
Rent Expense,Expense,247505,0
Office Expense,Expense,152810,0
Office Expense,Expense,248572,0
Salary Expense,Expense,41164,0
Salary Expense,Expense,86907,0
Travel Expense,Expense,298444,0
Salary Expense,Expense,243999,0
Travel Expense,Expense,171300,0
Electricity Expense,Expense,226129,0
Electricity Expense,Expense,11538,0
Salary Expense,Expense,141682,0
Software Expense,Expense,105551,0
Salary Expense,Expense,235405,0
Salary Expense,Expense,246461,0
Rent Expense,Expense,97901,0
Travel Expense,Expense,45063,0
Office Expense,Expense,188017,0
Software Expense,Expense,222419,0
Electricity Expense,Expense,144795,0
Electricity Expense,Expense,299508,0
Electricity Expense,Expense,136720,0
Software Expense,Expense,285069,0
Rent Expense,Expense,7098,0
Office Expense,Expense,4280,0
Rent Expense,Expense,81915,0
Software Expense,Expense,162756,0
Travel Expense,Expense,260279,0
Rent Expense,Expense,121157,0
Electricity Expense,Expense,138738,0
Office Expense,Expense,283560,0
Electricity Expense,Expense,94756,0
Electricity Expense,Expense,285895,0
Salary Expense,Expense,143705,0
Rent Expense,Expense,282908,0
Travel Expense,Expense,291788,0
Electricity Expense,Expense,79458,0
Software Expense,Expense,250918,0
Rent Expense,Expense,232772,0
Travel Expense,Expense,50468,0
Rent Expense,Expense,57928,0
Rent Expense,Expense,130824,0
Office Expense,Expense,271229,0
Electricity Expense,Expense,65583,0
Rent Expense,Expense,6748,0
Office Expense,Expense,236110,0
Travel Expense,Expense,247052,0
Office Expense,Expense,109715,0
Software Expense,Expense,250004,0
Electricity Expense,Expense,106543,0
Office Expense,Expense,164955,0
Electricity Expense,Expense,154770,0
Office Expense,Expense,6768,0
Software Expense,Expense,149747,0
Salary Expense,Expense,238741,0
Electricity Expense,Expense,40034,0
Electricity Expense,Expense,93751,0
Rent Expense,Expense,217054,0
Travel Expense,Expense,282715,0
Rent Expense,Expense,215248,0
Electricity Expense,Expense,80545,0
Rent Expense,Expense,7500,0
Salary Expense,Expense,211905,0
Software Expense,Expense,137090,0
Office Expense,Expense,92642,0
Software Expense,Expense,26308,0
Electricity Expense,Expense,253831,0
Salary Expense,Expense,162173,0
Office Expense,Expense,112180,0
Travel Expense,Expense,169686,0
Software Expense,Expense,251480,0
Travel Expense,Expense,78343,0
Electricity Expense,Expense,218941,0
Travel Expense,Expense,5823,0
Electricity Expense,Expense,46403,0
Travel Expense,Expense,241730,0
Rent Expense,Expense,151362,0
Software Expense,Expense,140093,0
Rent Expense,Expense,66185,0
Office Expense,Expense,172297,0
Rent Expense,Expense,251148,0
Electricity Expense,Expense,261080,0
Travel Expense,Expense,292266,0
Travel Expense,Expense,280600,0
Electricity Expense,Expense,293339,0
Office Expense,Expense,275589,0
Office Expense,Expense,226185,0
Electricity Expense,Expense,85739,0
Office Expense,Expense,126418,0
Software Expense,Expense,47000,0
Salary Expense,Expense,113965,0
Electricity Expense,Expense,44258,0
Travel Expense,Expense,125011,0
Electricity Expense,Expense,176016,0
Rent Expense,Expense,138458,0
Rent Expense,Expense,215204,0
Office Expense,Expense,95502,0
Travel Expense,Expense,270073,0
Salary Expense,Expense,142395,0
Travel Expense,Expense,162541,0
Rent Expense,Expense,217304,0
Software Expense,Expense,55259,0
Salary Expense,Expense,258328,0
Travel Expense,Expense,107168,0
Capital Account,Equity,0,1615112
Capital Account,Equity,0,1665165
Retained Earnings,Equity,0,412380
Retained Earnings,Equity,0,1480412
Retained Earnings,Equity,0,1086389
Retained Earnings,Equity,0,346845
Retained Earnings,Equity,0,1010098
Capital Account,Equity,0,1723749
Capital Account,Equity,0,587240
Retained Earnings,Equity,0,1012070
Capital Account,Equity,0,538202
Capital Account,Equity,0,160404
Retained Earnings,Equity,0,587935
Capital Account,Equity,0,1708288
Capital Account,Equity,0,453367
Retained Earnings,Equity,0,1824387
Retained Earnings,Equity,0,377694
Retained Earnings,Equity,0,539584
Retained Earnings,Equity,0,1287640
Retained Earnings,Equity,0,895723
Retained Earnings,Equity,0,1414675
Retained Earnings,Equity,0,1659885
Capital Account,Equity,0,255378
Retained Earnings,Equity,0,754740
Retained Earnings,Equity,0,1758488
Capital Account,Equity,0,699735
Capital Account,Equity,0,1216712
Capital Account,Equity,0,511682
Retained Earnings,Equity,0,1978607
Capital Account,Equity,0,223888
Retained Earnings,Equity,0,1954162
Retained Earnings,Equity,0,1557804
Capital Account,Equity,0,1037219
Capital Account,Equity,0,187903
Capital Account,Equity,0,1486530
Retained Earnings,Equity,0,839163
Capital Account,Equity,0,523283
Retained Earnings,Equity,0,1074588
Capital Account,Equity,0,1311232
Capital Account,Equity,0,132452
Capital Account,Equity,0,321584
Retained Earnings,Equity,0,732138
Capital Account,Equity,0,1329529
Capital Account,Equity,0,520914
Retained Earnings,Equity,0,1781635
Capital Account,Equity,0,1833801
Retained Earnings,Equity,0,1068725
Capital Account,Equity,0,1601706
Capital Account,Equity,0,150242
Capital Account,Equity,0,958457
Retained Earnings,Equity,0,159949
Capital Account,Equity,0,10512
Capital Account,Equity,0,467564
Retained Earnings,Equity,0,1906923
Retained Earnings,Equity,0,811826
Capital Account,Equity,0,1853619
Capital Account,Equity,0,1722710
Capital Account,Equity,0,633830
Capital Account,Equity,0,39657
Capital Account,Equity,0,116125
Capital Account,Equity,0,413238
Capital Account,Equity,0,1417796
Capital Account,Equity,0,1828526
Capital Account,Equity,0,288941
Capital Account,Equity,0,1570402
Capital Account,Equity,0,803877
Capital Account,Equity,0,1220750
Capital Account,Equity,0,655689
Retained Earnings,Equity,0,1592891
Capital Account,Equity,0,449444
Retained Earnings,Equity,0,1556595
Capital Account,Equity,0,893809
Capital Account,Equity,0,428773
Capital Account,Equity,0,583282
Capital Account,Equity,0,1124489
Retained Earnings,Equity,0,1910431
Retained Earnings,Equity,0,1376681
Retained Earnings,Equity,0,821281
Capital Account,Equity,0,1181927
Capital Account,Equity,0,480616
Retained Earnings,Equity,0,1634747
Retained Earnings,Equity,0,407452
Capital Account,Equity,0,890306
Retained Earnings,Equity,0,16189
Capital Account,Equity,0,107247
Capital Account,Equity,0,1806592
Retained Earnings,Equity,0,725912
Retained Earnings,Equity,0,488471
Capital Account,Equity,0,1561561
Retained Earnings,Equity,0,398370
Retained Earnings,Equity,0,1759250
Retained Earnings,Equity,0,1263996
Retained Earnings,Equity,0,914177
Capital Account,Equity,0,34568
Capital Account,Equity,0,284683
Capital Account,Equity,0,427420
Capital Account,Equity,0,1289789
Retained Earnings,Equity,0,1672107
Retained Earnings,Equity,0,597196
Capital Account,Equity,0,691775
Retained Earnings,Equity,0,763651
Capital Account,Equity,0,714952
Capital Account,Equity,0,826994
Retained Earnings,Equity,0,112733
Capital Account,Equity,0,1151876
Capital Account,Equity,0,254149
Capital Account,Equity,0,1024626
Capital Account,Equity,0,246389
Retained Earnings,Equity,0,1069824
Retained Earnings,Equity,0,586972
Capital Account,Equity,0,1790684
Retained Earnings,Equity,0,783876
Capital Account,Equity,0,780390
Capital Account,Equity,0,163634
Capital Account,Equity,0,1923700
Capital Account,Equity,0,276728
Retained Earnings,Equity,0,836853
Retained Earnings,Equity,0,757077
Capital Account,Equity,0,1894828
Retained Earnings,Equity,0,477960
Retained Earnings,Equity,0,866364
Capital Account,Equity,0,767496
Capital Account,Equity,0,581843
Capital Account,Equity,0,1406554
Capital Account,Equity,0,621846
Retained Earnings,Equity,0,947299
Capital Account,Equity,0,875589
Retained Earnings,Equity,0,973013
Capital Account,Equity,0,413612
Capital Account,Equity,0,1426865
Capital Account,Equity,0,909785
Retained Earnings,Equity,0,1785986
Capital Account,Equity,0,571526
Capital Account,Equity,0,559812
Capital Account,Equity,0,220100
Capital Account,Equity,0,862999
Capital Account,Equity,0,522604
Retained Earnings,Equity,0,1543364
Capital Account,Equity,0,1157860
Capital Account,Equity,0,1915675
Capital Account,Equity,0,1357125
Retained Earnings,Equity,0,606686
Retained Earnings,Equity,0,862060
Retained Earnings,Equity,0,1616916
Capital Account,Equity,0,940529
Retained Earnings,Equity,0,924559
Capital Account,Equity,0,521030
Retained Earnings,Equity,0,1904899
Retained Earnings,Equity,0,657232
Capital Account,Equity,0,1448120
Retained Earnings,Equity,0,949580
Capital Account,Equity,0,899701
Capital Account,Equity,0,1113856
Capital Account,Equity,0,874271
Retained Earnings,Equity,0,793928
Retained Earnings,Equity,0,579976
Capital Account,Equity,0,151308
Capital Account,Equity,0,16776
Retained Earnings,Equity,0,264532
Retained Earnings,Equity,0,1879043
Retained Earnings,Equity,0,320727
Retained Earnings,Equity,0,1345588
Capital Account,Equity,0,316001
Capital Account,Equity,0,1271067
Retained Earnings,Equity,0,1431938
Capital Account,Equity,0,1557226
Retained Earnings,Equity,0,593228
Capital Account,Equity,0,711442
Capital Account,Equity,0,1505194
Capital Account,Equity,0,642806
Retained Earnings,Equity,0,1273588
Retained Earnings,Equity,0,128708
Retained Earnings,Equity,0,1594884
Retained Earnings,Equity,0,1521980
Capital Account,Equity,0,99706
Retained Earnings,Equity,0,27869
Capital Account,Equity,0,1556703
Retained Earnings,Equity,0,173646
Capital Account,Equity,0,233849
Retained Earnings,Equity,0,657484
Retained Earnings,Equity,0,1974642
Retained Earnings,Equity,0,615664
Capital Account,Equity,0,315211
Retained Earnings,Equity,0,776244
Capital Account,Equity,0,1034406
Capital Account,Equity,0,153805
Retained Earnings,Equity,0,1067251
Retained Earnings,Equity,0,1775923
Retained Earnings,Equity,0,345039
Retained Earnings,Equity,0,29249
Capital Account,Equity,0,488370
Capital Account,Equity,0,729447
Capital Account,Equity,0,1864070
Capital Account,Equity,0,947950
Capital Account,Equity,0,1494686
Retained Earnings,Equity,0,150985
Retained Earnings,Equity,0,1887219
Retained Earnings,Equity,0,373338
Capital Account,Equity,0,206260
Capital Account,Equity,0,1692720
Capital Account,Equity,0,1472978
Retained Earnings,Equity,0,782747
Retained Earnings,Equity,0,1161436
Retained Earnings,Equity,0,567317
Capital Account,Equity,0,768275
Capital Account,Equity,0,200480
Capital Account,Equity,0,1324431
Capital Account,Equity,0,17866
Capital Account,Equity,0,976660
Retained Earnings,Equity,0,910026
Retained Earnings,Equity,0,996311
Retained Earnings,Equity,0,1777488
Capital Account,Equity,0,459808
Retained Earnings,Equity,0,1023863
Retained Earnings,Equity,0,1209918
Retained Earnings,Equity,0,981729
Retained Earnings,Equity,0,291632
Capital Account,Equity,0,561668
Capital Account,Equity,0,1770168
Retained Earnings,Equity,0,1807087
Capital Account,Equity,0,734436
Capital Account,Equity,0,1792059
Capital Account,Equity,0,1717324
Capital Account,Equity,0,647451
Capital Account,Equity,0,983828
Retained Earnings,Equity,0,1280649
Capital Account,Equity,0,1984168
Capital Account,Equity,0,1523435
Retained Earnings,Equity,0,828963
Capital Account,Equity,0,657513
Capital Account,Equity,0,1122873
Retained Earnings,Equity,0,1838445
Capital Account,Equity,0,1300373
Capital Account,Equity,0,424559
Capital Account,Equity,0,1295210
Retained Earnings,Equity,0,1564961
Capital Account,Equity,0,411484
Capital Account,Equity,0,1774044
Retained Earnings,Equity,0,553700
Capital Account,Equity,0,83430
Retained Earnings,Equity,0,1664632
Capital Account,Equity,0,961762
Capital Account,Equity,0,653966
Retained Earnings,Equity,0,1862986
Retained Earnings,Equity,0,1455847
Retained Earnings,Equity,0,1238635
Capital Account,Equity,0,620890
Retained Earnings,Equity,0,1088529
Retained Earnings,Equity,0,26831
Retained Earnings,Equity,0,659522
Capital Account,Equity,0,1082979
Retained Earnings,Equity,0,518183
Retained Earnings,Equity,0,1377918
Capital Account,Equity,0,323771
Retained Earnings,Equity,0,1047013
Retained Earnings,Equity,0,1306393
Retained Earnings,Equity,0,1977459
Capital Account,Equity,0,556139
Retained Earnings,Equity,0,1834216
Capital Account,Equity,0,583774
Retained Earnings,Equity,0,1065662
Capital Account,Equity,0,1535092
Capital Account,Equity,0,1470454
Capital Account,Equity,0,152227
Retained Earnings,Equity,0,1901022
Capital Account,Equity,0,795696
Retained Earnings,Equity,0,808465
Retained Earnings,Equity,0,1649132
Capital Account,Equity,0,1285730
Capital Account,Equity,0,526646
Capital Account,Equity,0,1907804
Capital Account,Equity,0,429445
Capital Account,Equity,0,1889705
Retained Earnings,Equity,0,1539477
Capital Account,Equity,0,1526877
Retained Earnings,Equity,0,1163621
Capital Account,Equity,0,890412
Retained Earnings,Equity,0,598873
Capital Account,Equity,0,369217
Capital Account,Equity,0,1403574
Retained Earnings,Equity,0,117310
Retained Earnings,Equity,0,1041678
Capital Account,Equity,0,162695
Retained Earnings,Equity,0,48841
Retained Earnings,Equity,0,914330
Capital Account,Equity,0,1226196
Retained Earnings,Equity,0,1476019
Retained Earnings,Equity,0,741340
Retained Earnings,Equity,0,75807
Capital Account,Equity,0,784431
Capital Account,Equity,0,442320
Retained Earnings,Equity,0,1096306
Capital Account,Equity,0,1307268
Retained Earnings,Equity,0,1464697
Retained Earnings,Equity,0,1247770
Retained Earnings,Equity,0,251089
Capital Account,Equity,0,1601795
Retained Earnings,Equity,0,879469
Capital Account,Equity,0,72536
Capital Account,Equity,0,1857401
Capital Account,Equity,0,1952333
Capital Account,Equity,0,782809
Capital Account,Equity,0,1300769
Retained Earnings,Equity,0,502430
Capital Account,Equity,0,1434870
Retained Earnings,Equity,0,238813
Retained Earnings,Equity,0,283925
Capital Account,Equity,0,1447316
Retained Earnings,Equity,0,135254
Capital Account,Equity,0,832227
Retained Earnings,Equity,0,45981
Capital Account,Equity,0,424725
Retained Earnings,Equity,0,1241982
Capital Account,Equity,0,203934
Retained Earnings,Equity,0,1346863
Retained Earnings,Equity,0,222933
Capital Account,Equity,0,1860606
Retained Earnings,Equity,0,710213
Capital Account,Equity,0,131266
Capital Account,Equity,0,988571
Capital Account,Equity,0,1165752
Retained Earnings,Equity,0,829245
Retained Earnings,Equity,0,1331311
Retained Earnings,Equity,0,41710
Capital Account,Equity,0,1102841
Capital Account,Equity,0,1490119
Capital Account,Equity,0,1160414
Capital Account,Equity,0,1647160
Retained Earnings,Equity,0,1300506
Capital Account,Equity,0,1337676
Retained Earnings,Equity,0,1093940
Capital Account,Equity,0,1987940
Retained Earnings,Equity,0,1207151
Retained Earnings,Equity,0,104901
Capital Account,Equity,0,304454
Capital Account,Equity,0,1659649
Capital Account,Equity,0,1967161
Retained Earnings,Equity,0,929569
Capital Account,Equity,0,1075933
Capital Account,Equity,0,1608312
Capital Account,Equity,0,497298
Retained Earnings,Equity,0,321487
Capital Account,Equity,0,129787
Capital Account,Equity,0,577519
Retained Earnings,Equity,0,1713845
Capital Account,Equity,0,1204251
Capital Account,Equity,0,251493
Retained Earnings,Equity,0,615954
Capital Account,Equity,0,1742324
Retained Earnings,Equity,0,1975932
Retained Earnings,Equity,0,1914174
Retained Earnings,Equity,0,785630
Retained Earnings,Equity,0,656433
Retained Earnings,Equity,0,1627655
Retained Earnings,Equity,0,1590655
Capital Account,Equity,0,1496996
Capital Account,Equity,0,1137427
Capital Account,Equity,0,771266
Retained Earnings,Equity,0,1334490
Retained Earnings,Equity,0,1691151
Capital Account,Equity,0,121101
Capital Account,Equity,0,1804722
Retained Earnings,Equity,0,1123141
Retained Earnings,Equity,0,307286
Capital Account,Equity,0,1157654
Capital Account,Equity,0,1297930
Capital Account,Equity,0,1544049
Retained Earnings,Equity,0,464329
Retained Earnings,Equity,0,1161197
Retained Earnings,Equity,0,1483699
Capital Account,Equity,0,67699
Capital Account,Equity,0,1471922
Capital Account,Equity,0,1484978
Capital Account,Equity,0,486160
Retained Earnings,Equity,0,1491640
Retained Earnings,Equity,0,1685304
Retained Earnings,Equity,0,1759759
Retained Earnings,Equity,0,1777452
Retained Earnings,Equity,0,1974681
Retained Earnings,Equity,0,1103198
Retained Earnings,Equity,0,468616
Retained Earnings,Equity,0,1990228
Retained Earnings,Equity,0,79098
Retained Earnings,Equity,0,1495503
Capital Account,Equity,0,1547347
Retained Earnings,Equity,0,135046
Capital Account,Equity,0,708891
Capital Account,Equity,0,1271976
Retained Earnings,Equity,0,488978
Retained Earnings,Equity,0,26892
Capital Account,Equity,0,1351324
Retained Earnings,Equity,0,574663
Capital Account,Equity,0,1526303
Capital Account,Equity,0,811312
Capital Account,Equity,0,1793468
Capital Account,Equity,0,842386
Retained Earnings,Equity,0,739893
Retained Earnings,Equity,0,984089
Capital Account,Equity,0,1309227
Retained Earnings,Equity,0,927192
Retained Earnings,Equity,0,468683
Retained Earnings,Equity,0,1652228
Capital Account,Equity,0,181087
Retained Earnings,Equity,0,878459
Retained Earnings,Equity,0,1492228
Capital Account,Equity,0,1821427
Capital Account,Equity,0,1417015
Retained Earnings,Equity,0,1525713
Retained Earnings,Equity,0,1386871
Retained Earnings,Equity,0,705017
Retained Earnings,Equity,0,822059
Retained Earnings,Equity,0,1291111
Capital Account,Equity,0,1157111
Retained Earnings,Equity,0,657502
Retained Earnings,Equity,0,1522135
Capital Account,Equity,0,1987349
Retained Earnings,Equity,0,903851
Capital Account,Equity,0,984947
Capital Account,Equity,0,1248326
Retained Earnings,Equity,0,1107992
Capital Account,Equity,0,1110996
Capital Account,Equity,0,480959
Capital Account,Equity,0,261882
Capital Account,Equity,0,196546
Retained Earnings,Equity,0,751023
Retained Earnings,Equity,0,1862469
Capital Account,Equity,0,875181
Retained Earnings,Equity,0,733867
Capital Account,Equity,0,406530
Capital Account,Equity,0,1603049
Retained Earnings,Equity,0,654064
Retained Earnings,Equity,0,1575624
Capital Account,Equity,0,376219
Retained Earnings,Equity,0,217471
Retained Earnings,Equity,0,1353066
Capital Account,Equity,0,976545
Capital Account,Equity,0,1083232
Capital Account,Equity,0,1614872
Capital Account,Equity,0,658303
Retained Earnings,Equity,0,270887
Capital Account,Equity,0,1955837
Capital Account,Equity,0,282681
Capital Account,Equity,0,135203
Capital Account,Equity,0,676446
Capital Account,Equity,0,1786239
Capital Account,Equity,0,754168
Capital Account,Equity,0,331717
Retained Earnings,Equity,0,231529
Capital Account,Equity,0,485850
Retained Earnings,Equity,0,1399718
Capital Account,Equity,0,90772
Retained Earnings,Equity,0,764474
Retained Earnings,Equity,0,1075340
Retained Earnings,Equity,0,530288
Capital Account,Equity,0,1194307
Retained Earnings,Equity,0,283207
Retained Earnings,Equity,0,597993
Retained Earnings,Equity,0,1030077
Capital Account,Equity,0,1741942
Retained Earnings,Equity,0,1831443
Retained Earnings,Equity,0,81963
Capital Account,Equity,0,1867151
Retained Earnings,Equity,0,33370
Retained Earnings,Equity,0,922917
Capital Account,Equity,0,125108
Capital Account,Equity,0,1800616
Retained Earnings,Equity,0,182352
Retained Earnings,Equity,0,1512004
Capital Account,Equity,0,100357
Retained Earnings,Equity,0,897598
Retained Earnings,Equity,0,1290815
Retained Earnings,Equity,0,877343
Retained Earnings,Equity,0,1217755
Retained Earnings,Equity,0,817494
Retained Earnings,Equity,0,1456181
Retained Earnings,Equity,0,1978862
Capital Account,Equity,0,1507668
Capital Account,Equity,0,1223637
Capital Account,Equity,0,1520447
Capital Account,Equity,0,827573
Retained Earnings,Equity,0,1172354
Retained Earnings,Equity,0,374286
Retained Earnings,Equity,0,1336952
Retained Earnings,Equity,0,210393
Retained Earnings,Equity,0,188070
Capital Account,Equity,0,320819
Capital Account,Equity,0,1255601
Retained Earnings,Equity,0,740018
Capital Account,Equity,0,907067
Retained Earnings,Equity,0,1793884
Retained Earnings,Equity,0,1906849
Retained Earnings,Equity,0,336606
Retained Earnings,Equity,0,961758
Capital Account,Equity,0,1420278
Capital Account,Equity,0,827794
Retained Earnings,Equity,0,570253
Retained Earnings,Equity,0,1964644
Retained Earnings,Equity,0,1522519
Retained Earnings,Equity,0,515056
Capital Account,Equity,0,1344926
